date,rawContent,renderedContent,id,place
2021-09-21 21:39:05+00:00,"@TObscurantist Keep in mind that Mexico has a pretty harsh border patrol on their own southern border.  

You don't just get to Panama, somehow cross Costa Rica, Nicaragua, Honduras, Guatemala, and then cross the MX border and wander in a caravan through Mexico as obvious illegal immigrants.","@TObscurantist Keep in mind that Mexico has a pretty harsh border patrol on their own southern border.  

You don't just get to Panama, somehow cross Costa Rica, Nicaragua, Honduras, Guatemala, and then cross the MX border and wander in a caravan through Mexico as obvious illegal immigrants.",1440430405765586958,
2021-09-21 21:39:02+00:00,"@StepanPytlik @BellularGaming At one point, we did commit genocide against the Native Americans. Several states are banning abortions and making it harder to vote. Exploitation of immigrants. Warmongering. Economic sanctions of other countries that end up making people starve to death and crippling economies.","@StepanPytlik @BellularGaming At one point, we did commit genocide against the Native Americans. Several states are banning abortions and making it harder to vote. Exploitation of immigrants. Warmongering. Economic sanctions of other countries that end up making people starve to death and crippling economies.",1440430394914922500,
2021-09-21 21:39:00+00:00,@JoeBiden do u plan to settle those immigrant on border？,@JoeBiden do u plan to settle those immigrant on border？,1440430386417319948,
2021-09-21 21:38:47+00:00,idk or maybe getting rid of border patrol and starting to treat immigrants like people is the better option,idk or maybe getting rid of border patrol and starting to treat immigrants like people is the better option,1440430330486222863,
2021-09-21 21:38:46+00:00,@repeet95060 @MsLaToshaBrown @JoyAnnReid Im an immigrant from Mexico. When I first arrived we would pledge allegiance. It always made me happy hearing about the U.S. The Statue of Liberty and how its a melting pot. Now people are going back to Mexico. Because of how bad it is.,@repeet95060 @MsLaToshaBrown @JoyAnnReid Im an immigrant from Mexico. When I first arrived we would pledge allegiance. It always made me happy hearing about the U.S. The Statue of Liberty and how its a melting pot. Now people are going back to Mexico. Because of how bad it is.,1440430327546015745,
2021-09-21 21:38:45+00:00,@tedcruz But you spend money on Mexican vacations when the Mexicans do nothing to stop the flow of Haitian immigrants to our border!,@tedcruz But you spend money on Mexican vacations when the Mexicans do nothing to stop the flow of Haitian immigrants to our border!,1440430322152198149,
2021-09-21 21:38:20+00:00,"As a child of immigrants &amp; having family who are/were refugees, I know that someone fleeing their homeland is not doing so lightly. They’re leaving everything they know behind. They’re choosing a chance at life. The journey is treacherous &amp; one filled w/ a constant fear of death.","As a child of immigrants &amp; having family who are/were refugees, I know that someone fleeing their homeland is not doing so lightly. They’re leaving everything they know behind. They’re choosing a chance at life. The journey is treacherous &amp; one filled w/ a constant fear of death.",1440430218817114114,
2021-09-21 21:38:19+00:00,@GeraldoRivera  I wish they would get you off of Fox News. You're complaining about a guy on a horse pushing immigrants back . what about the fact that they're breaking our law and tresspassing.  Next time mule kick'em.  Yee ha. Maga. Baby 2024,@GeraldoRivera  I wish they would get you off of Fox News. You're complaining about a guy on a horse pushing immigrants back . what about the fact that they're breaking our law and tresspassing.  Next time mule kick'em.  Yee ha. Maga. Baby 2024,1440430212911562765,
2021-09-21 21:38:18+00:00,"This is wonderful!!

Immigrants are there for these retirees. So the retirees decided to be there for them. - The Washington Post https://t.co/K4IMKFjbzt","This is wonderful!!

Immigrants are there for these retirees. So the retirees decided to be there for them. - The Washington Post washingtonpost.com/local/immigran…",1440430208738201601,
2021-09-21 21:38:12+00:00,@shireen_noroozi @tstrimple @PrairieOfMaples Also I'm a second gen decendent of immigrants. I just don't think people should be forced to deal with the things they didn't have an effect on. Our government fucked up not the people. Plenty of places to go in the world but people pretend USA is the only place,@shireen_noroozi @tstrimple @PrairieOfMaples Also I'm a second gen decendent of immigrants. I just don't think people should be forced to deal with the things they didn't have an effect on. Our government fucked up not the people. Plenty of places to go in the world but people pretend USA is the only place,1440430184130170887,
2021-09-21 21:38:08+00:00,She is not an ignorant immigrant,She is not an ignorant immigrant,1440430168909119488,
2021-09-21 21:38:08+00:00,@HawleyMO America should have an open border. It was founded by illegal immigrants known as founding fathers or settlers invading the country and forcing out the indigenous people.,@HawleyMO America should have an open border. It was founded by illegal immigrants known as founding fathers or settlers invading the country and forcing out the indigenous people.,1440430166568693765,
2021-09-21 21:37:43+00:00,"American Dreamer 🏆 2020 BIBA® Biography Winner! -

""American Dreamer"" is an inspirational, first-hand account of the motivating power of an immigrant's dream for a better life. From the rural #IARTG #WritingCommunity https://t.co/tXHzIv7eID","American Dreamer 🏆 2020 BIBA® Biography Winner! -

""American Dreamer"" is an inspirational, first-hand account of the motivating power of an immigrant's dream for a better life. From the rural #IARTG #WritingCommunity bestindiebookaward.com/live/product/a…",1440430064282193921,
2021-09-21 21:37:42+00:00,@QueenBlakeToYo1 @markghost45 🤮😡😡😡What is wrong with this nation? Have we forgotten that our ancestors were once immigrants themselves &amp; definitely not wanted here. The atrocities committed against Native Americans &amp; BIPOC (still to this day) pisses me off!!,@QueenBlakeToYo1 @markghost45 🤮😡😡😡What is wrong with this nation? Have we forgotten that our ancestors were once immigrants themselves &amp; definitely not wanted here. The atrocities committed against Native Americans &amp; BIPOC (still to this day) pisses me off!!,1440430058150137862,
2021-09-21 21:37:35+00:00,"@RepJimBanks So now you assume that undocumented immigrants are ""new voters""? What are you smoking, Jim?","@RepJimBanks So now you assume that undocumented immigrants are ""new voters""? What are you smoking, Jim?",1440430030538952713,
2021-09-21 21:37:24+00:00,@govkristinoem @JoeBiden What border are you talking about?   Southern immigrants are not coming to ND.,@govkristinoem @JoeBiden What border are you talking about?   Southern immigrants are not coming to ND.,1440429983575339011,
2021-09-21 21:37:13+00:00,@leanneotero @cameron_kasky Psaki says they're enforcing the law and want to help immigrants as well. How? By whipping them? https://t.co/eq8ggn3eDA,@leanneotero @cameron_kasky Psaki says they're enforcing the law and want to help immigrants as well. How? By whipping them? https://t.co/eq8ggn3eDA,1440429935579918348,
2021-09-21 21:37:02+00:00,"@Tom__Dakota @somethingydalgo @Blya__N @SawyerHackett you understand it's harsh border laws/enforcement that creates permanent immigration right? Before most immigrants came for work and would just come back home to their country, now as a result of a dangerous journey and impossible to legally immigrate they are left with 1 choice","@Tom__Dakota @somethingydalgo @Blya__N @SawyerHackett you understand it's harsh border laws/enforcement that creates permanent immigration right? Before most immigrants came for work and would just come back home to their country, now as a result of a dangerous journey and impossible to legally immigrate they are left with 1 choice",1440429889056772101,
2021-09-21 21:36:59+00:00,"now illegal immigrants are flooding in the US, live off of law abiding taxes that legal residents work for, AND they aren’t forced to spike their DNA with an inoculation, fully intended to end life. @RobertKennedyJr @RandPaul @DonaldJTrumpJr @mikepompeo","now illegal immigrants are flooding in the US, live off of law abiding taxes that legal residents work for, AND they aren’t forced to spike their DNA with an inoculation, fully intended to end life. @RobertKennedyJr @RandPaul @DonaldJTrumpJr @mikepompeo",1440429879598587906,
